longitude;latitude;ScoreTot;ScoreRatio
2.66728238560364;43.8325285244934;0.1285;4.18518181818182
2.66731794130994;43.8264194694868;0.132;4.33139588962581
2.66735348941782;43.8203104377215;0.186;5.23924074074074
2.6673890299297;43.8142014292633;0.128;4.85511688311688
2.66742456284802;43.8080924441783;0.125;4.99461280306455
2.66746008817522;43.8019834825326;0.122;4.9928662693239
2.66749560591372;43.795874544392;0.12;4.22390229885058
2.66753111606596;43.7897656298227;0.128;4.28060723759
2.66756661863436;43.7836567388905;0.1175;4.21912884483937
2.66760211362137;43.7775478716616;0.1495;5.56421929824561
2.66763760102939;43.7714390282017;0.1395;5.24971624601813
2.66767308086087;43.7653302085769;0.1935;5.315330634278
2.66770855311823;43.7592214128531;0.231;5.33756026365348
2.66774401780389;43.7531126410964;0.211;5.46058185931715
2.66777947492028;43.7470038933725;0.235;5.76588502673797
2.66781492446982;43.7408951697475;0.235;5.66058740525722
2.66785036645493;43.7347864702872;0.1625;4.50459090909091
2.66788580087803;43.7286777950577;0.2725;5.61978205128205
2.66792122774155;43.7225691441246;0.2835;5.60563497822932
2.6679566470479;43.7164605175541;0.1795;5.5643547008547
2.6679920587995;43.710351915412;0.177;5.32130939648587
2.66802746299877;43.7042433377641;0.164;5.36619079939668
2.66806285964811;43.6981347846763;0.2135;4.78422305764411
2.66809824874996;43.6920262562145;0.3275;5.98080392156863
2.67481791887162;43.9913973840578;0.2595;5.44005555555556
2.67485276613873;43.985287745158;0.151;4.25595041543822
2.67488760593805;43.9791781277805;0.184;4.49153287981859
2.67492243827199;43.9730685319914;0.176;5.35609582542694
2.67495726314294;43.9669589578571;0.231;4.70675080998666
2.6749920805533;43.9608494054437;0.2525;5.42800478468899
2.67502689050547;43.9547398748174;0.1415;5.02576229508197
2.67506169300185;43.9486303660444;0.157;5.54709249786871
2.67509648804483;43.9425208791909;0.1525;5.1902311827957
2.6751312756368;43.936411414323;0.1435;5.22933333333333
2.67516605578016;43.930301971507;0.173;5.69920119988294
2.6752008284773;43.9241925508089;0.128;4.21066749750748
2.67523559373061;43.918083152295;0.1405;4.16208823529412
2.67527035154248;43.9119737760313;0.152;5.47058449098072
2.6753051019153;43.9058644220841;0.1555;5.07008771929825
2.67533984485146;43.8997550905194;0.1195;4.12866765312528
2.67537458035334;43.8936457814033;0.1495;4.80352211401907
2.67540930842333;43.8875364948021;0.1365;4.95498540756576
2.67544402906382;43.8814272307816;0.176;5.89055506883604
2.67547874227719;43.8753179894082;0.1925;4.85133613445378
2.67551344806582;43.8692087707479;0.1195;4.20147347480106
2.67554814643209;43.8630995748666;0.1435;5.23520168067227
2.67558283737839;43.8569904018306;0.165;4.5931472896851
2.67561752090709;43.8508812517059;0.148;4.40730739599384
2.67565219702057;43.8447721245585;0.1585;4.45246131528046
2.67568686572122;43.8386630204545;0.133;4.20981196581197
2.6757215270114;43.83255393946;0.22;4.60553475935829
2.6757561808935;43.8264448816409;0.1515;4.72355685618729
2.67579082736989;43.8203358470633;0.1625;5.47958080732293
2.67582546644293;43.8142268357933;0.2105;5.20615547470851
2.67586009811501;43.8081178478968;0.1955;4.41707070707071
2.6758947223885;43.8020088834398;0.126;5.01395794725588
2.67592933926577;43.7958999424884;0.131;4.39710344827586
2.67596394874918;43.7897910251084;0.1255;5.06705974842767
2.6759985508411;43.783682131366;0.1375;5.05722222222222
2.67603314554391;43.7775732613271;0.138;4.27790404040404
2.67606773285997;43.7714644150577;0.175;4.50286569826081
2.67610231279164;43.7653555926236;0.1765;5.40475163398693
2.67613688534129;43.7592467940909;0.172;5.49634422657952
2.67617145051128;43.7531380195255;0.1865;5.53342592592593
2.67620600830398;43.7470292689934;0.2255;5.94831014729951
2.67624055872175;43.7409205425604;0.231;5.50838095238095
2.67627510176695;43.7348118402925;0.1955;5.34049907235622
2.67630963744193;43.7287031622556;0.311;6.58422905525847
2.67634416574906;43.7225945085156;0.2175;5.51891509433962
2.67637868669069;43.7164858791384;0.231;5.79495103578154
2.67641320026918;43.7103772741899;0.186;5.40184615384615
2.67644770648688;43.704268693736;0.204;5.50252425876011
2.67648220534616;43.6981601378425;0.3115;5.84319230769231
2.67651669684936;43.6920516065754;0.3555;6.05637037037037
2.67655118099883;43.6859431000004;0.346;6.05027272727273
2.67658565779693;43.6798346181835;0.2975;5.88255928853755
2.67662012724601;43.6737261611904;0.3625;6.02684210526316
2.67665458934842;43.667617729087;0.3785;5.88841150044924
2.6766890441065;43.6615093219392;0.4105;6.04357800511509
2.68314474861228;44.0158609979696;0.133;5.122
2.68317871813756;44.0097512708932;0.134;5.17566018586451
2.68321268038002;44.0036415650744;0.14;4.40378309409888
2.68324663534201;43.9975318805795;0.149;4.12031196581197
2.68328058302587;43.9914222174747;0.2525;5.37144695071011
2.68331452343395;43.9853125758263;0.141;4.49925531914894
2.68334845656857;43.9792029557005;0.1945;6.06708430349257
2.68338238243207;43.9730933571636;0.165;4.27478876373244
2.6834163010268;43.9669837802816;0.145;4.2362600422833
2.68345021235509;43.9608742251209;0.1655;5.04582479594709
2.68348411641927;43.9547646917476;0.2625;5.45045454545455
2.68351801322168;43.948655180228;0.1605;4.54466666666667
2.68355190276465;43.9425456906281;0.126;4.18856901777104
2.68358578505051;43.9364362230143;0.126;4.933
2.68361966008159;43.9303267774525;0.1655;5.5272564499484
2.68365352786022;43.9242173540091;0.1375;5.00344202898551
2.68368738838874;43.9181079527501;0.136;4.22943220338983
2.68372124166947;43.9119985737417;0.1585;5.51154775176514
2.68375508770473;43.9058892170501;0.1365;4.36106451612903
2.68378892649685;43.8997798827413;0.137;4.43709591194969
2.68382275804816;43.8936705708814;0.124;4.14085101679929
2.68385658236098;43.8875612815367;0.1215;4.15106390977444
2.68389039943763;43.8814520147731;0.1285;5.0261236529428
2.68392420928044;43.8753427706569;0.19;4.64452417442073
2.68395801189172;43.869233549254;0.158;5.57705882352941
2.6839918072738;43.8631243506306;0.149;5.21451069982649
2.684025595429;43.8570151748527;0.1345;4.41048921417566
2.68405937635962;43.8509060219864;0.1565;4.60600976800977
2.684093150068;43.8447968920978;0.1855;4.63613793103448
2.68412691655644;43.8386877852529;0.1515;4.39854651162791
2.68416067582726;43.8325787015178;0.142;4.21626229508197
2.68419442788277;43.8264696409584;0.1465;4.40256497175141
2.68422817272529;43.8203606036409;0.2265;4.56666246498599
2.68426191035713;43.8142515896312;0.1365;4.07736083853702
2.6842956407806;43.8081425989954;0.149;5.57089162561576
2.68432936399801;43.8020336317994;0.231;5.37385722934114
2.68436308001167;43.7959246881093;0.141;4.95625925925926
2.68439678882388;43.789815767991;0.134;5.07900024189647
2.68443049043696;43.7837068715105;0.125;5.13852002503129
2.6844641848532;43.7775979987338;0.1795;5.22162382445141
2.68449787207493;43.771489149727;0.1585;5.27915324330841
2.68453155210443;43.7653803245558;0.133;5.05034865900383
2.68456522494401;43.7592715232863;0.1935;6.22434615384615
2.68459889059597;43.7531627459845;0.2125;5.27318965517241
2.68463254906262;43.7470539927162;0.241;5.37578571428571
2.68466620034626;43.7409452635473;0.252;5.53412744124462
2.68469984444918;43.7348365585439;0.19;5.23226827094474
2.68473348137368;43.7287278777718;0.3245;6.00179487179487
2.68476711112206;43.722619221297;0.2185;4.66759706959707
2.68480073369661;43.7165105891852;0.217;5.79825925925926
2.68483434909964;43.7104019815025;0.2005;5.77636170212766
2.68486795733343;43.7042933983146;0.2325;5.98550284900285
2.68490155840028;43.6981848396876;0.2735;6.02491644204852
2.68493515230248;43.6920763056871;0.3095;6.58479411764706
2.68496873904232;43.6859677963791;0.3355;5.83420337608728
2.6850023186221;43.6798593118295;0.333;5.9026083172147
2.68503589104409;43.6737508521041;0.385;5.92031712473573
2.68506945631059;43.6676424172687;0.432;6.08130801727971
2.6851030144239;43.6615340073892;0.3955;6.10699913489982
2.68513656538628;43.6554256225313;0.317;6.04655555555556
2.68517010920003;43.6493172627609;0.33;6.22053309692671
2.68520364586744;43.6432089281438;0.3265;5.97463767209011
2.68523717539079;43.6371006187457;0.247;5.86299236224768
2.69147873096078;44.0403243175722;0.122;4.91003302253302
2.69151182122244;44.0342145034493;0.1165;4.95002279635258
2.69154490438675;44.0281047103192;0.1225;4.26471417797888
2.69157798045598;44.0219949382483;0.118;5.0263659002368
2.69161104943243;44.0158851873028;0.128;5.17478357249946
2.69164411131836;44.009775457549;0.1595;5.65716666666667
2.69167716611607;44.0036657490532;0.128;5.21033759835001
2.69171021382783;43.9975560618816;0.2715;5.43427777777778
2.69174325445592;43.9914463961004;0.244;5.87272976776918
2.69177628800262;43.9853367517759;0.148;4.38389779312535
2.6918093144702;43.9792271289743;0.175;4.95737530099759
2.69184233386093;43.9731175277619;0.135;4.23406737588652
2.69187534617711;43.9670079482048;0.13;4.37917487684729
2.69190835142098;43.9608983903692;0.142;5.04400544978514
2.69194134959484;43.9547888543214;0.154;4.46835864113087
2.69197434070095;43.9486793401275;0.1735;5.15007342657343
2.69200732474157;43.9425698478537;0.253;5.45203868645974
2.69204030171899;43.9364603775662;0.148;4.57755041534409
2.69207327163547;43.9303509293312;0.1375;5.10562207382953
2.69210623449327;43.9242415032148;0.149;5.37324875621891
2.69213919029466;43.9181320992831;0.1275;4.93673684210526
2.69217213904192;43.9120227176023;0.1285;4.39992517006803
2.69220508073729;43.9059133582386;0.1615;5.61465384615385
2.69223801538306;43.8998040212581;0.143;5.13038888888889
2.69227094298147;43.8936947067268;0.147;4.24964746772592
2.69230386353479;43.8875854147109;0.1495;5.4440016496546
2.69233677704529;43.8814761452766;0.125;5.02000912646675
2.69236968351522;43.8753668984898;0.1215;4.83580333817126
2.69240258294683;43.8692576744167;0.1625;5.64722767171385
2.6924354753424;43.8631484731234;0.16;4.818407239819
2.69246836070417;43.857039294676;0.1565;4.56790888523242
2.69250123903441;43.8509301391404;0.1325;4.11167372970694
2.69253411033535;43.8448210065829;0.1405;4.21395424836601
2.69256697460927;43.8387118970693;0.1495;4.37080870217554
2.69259983185842;43.8326028106658;0.168;4.86481330842196
2.69263268208504;43.8264937474385;0.173;4.89666666666667
2.69266552529138;43.8203847074532;0.142;4.23920578829549
2.6926983614797;43.8142756907761;0.1905;5.27025159642401
2.69273119065225;43.8081666974732;0.1265;4.31214285714286
2.69276401281127;43.8020577276104;0.1125;4.0383645320197
2.69279682795901;43.7959487812538;0.1245;5.03798051948052
2.69282963609772;43.7898398584694;0.1305;5.07282667332667
2.69286243722965;43.783730959323;0.121;5.04807142857143
2.69289523135703;43.7776220838808;0.1255;4.25575753491791
2.69292801848211;43.7715132322087;0.127;4.95925671696724
2.69296079860713;43.7654044043726;0.219;5.57112237762238
2.69299357173434;43.7592956004385;0.21;5.54612955465587
2.69302633786598;43.7531868204723;0.242;5.28027067669173
2.69305909700428;43.74707806454;0.2495;5.50128895768834
2.69309184915148;43.7409693327075;0.272;5.48823552926127
2.69312459430982;43.7348606250407;0.259;5.38433333333333
2.69315733248155;43.7287519416055;0.312;5.47440909090909
2.69319006366888;43.7226432824679;0.2325;5.31337084398977
2.69322278787407;43.7165346476937;0.182;5.46571153846154
2.69325550509934;43.7104260373488;0.168;4.87791176470588
2.69328821534692;43.7043174514991;0.1985;5.56473684210526
2.69332091861905;43.6982088902105;0.2885;5.55360670810671
2.69335361491796;43.6921003535488;0.3255;5.69666666666667
2.69338630424588;43.6859918415799;0.231;4.69155738705739
2.69341898660503;43.6798833543697;0.394;5.94102300708867
2.69345166199766;43.673774891984;0.358;5.96276227390181
2.69348433042597;43.6676664544886;0.3235;5.73631729055258
2.6935169918922;43.6615580419493;0.313;5.89036363636364
2.69354964639858;43.6554496544321;0.2915;6.71288770685579
2.69358229394733;43.6493412920026;0.351;6.72952076002815
2.69361493454067;43.6432329547267;0.2945;6.85296371882086
2.69364756818083;43.6371246426702;0.236;6.54691176470588
2.69368019487002;43.6310163558989;0.319;5.79233660130719
2.69371281461046;43.6249080944786;0.1985;6.06023341586272
2.69374542740439;43.618799858475;0.159;5.17901282051282
2.69377803325401;43.6126916479539;0.16;4.45823809523809
2.6998520844245;44.058677437729;0.145;4.64456831908385
2.69988428698646;44.0525675584182;0.1445;5.43134189767861
2.69991648263923;44.0464576999017;0.1415;5.45059630200308
2.69994867138503;44.0403478622457;0.123;4.83501588877855
2.6999808532261;44.0342380455168;0.115;4.99297619047619
2.70001302816465;44.0281282497809;0.135;5.17971836228288
2.70004519620291;44.0220184751046;0.16;4.6449696969697
2.70007735734308;44.0159087215539;0.128;4.3872462253194
2.7001095115874;44.0097989891953;0.1435;4.45180175109443
2.70014165893807;44.0036892780949;0.1345;4.39174438454627
2.70017379939732;43.9975795883191;0.2655;6.23139146567718
2.70020593296736;43.991469919934;0.1395;4.19348962635902
2.7002380596504;43.9853602730059;0.136;4.36745479962721
2.70027017944867;43.9792506476009;0.1915;4.96857826303347
2.70030229236436;43.9731410437855;0.167;5.31745847429881
2.7003343983997;43.9670314616256;0.1545;4.45980890538033
2.7003664975569;43.9609219011877;0.1405;4.25837373737374
2.70039858983816;43.9548123625377;0.17;4.48583333333333
2.70043067524569;43.948702845742;0.2555;6.29088104448743
2.70046275378171;43.9425933508667;0.2095;5.43453008789723
2.70049482544841;43.936483877978;0.1255;4.16128022908484
2.70052689024801;43.9303744271421;0.1495;4.54872250639386
2.70055894818272;43.9242649984251;0.1505;4.71428255404726
2.70059099925473;43.9181555918931;0.1485;5.39714191575502
2.70062304346624;43.9120462076123;0.1375;5.19120265291083
2.70065508081947;43.9059368456489;0.1315;4.31989830508475
2.70068711131661;43.899827506069;0.125;4.14070822148938
2.70071913495986;43.8937181889386;0.143;4.16987605365721
2.70075115175143;43.887608894324;0.18;4.45471727395411
2.70078316169351;43.8814996222911;0.1465;5.26913364055299
2.7008151647883;43.8753903729062;0.119;3.93990810913225
2.70084716103799;43.8692811462352;0.133;4.93968635875403
2.70087915044479;43.8631719423443;0.175;5.06834967320261
2.70091113301089;43.8570627612996;0.1785;4.74051887439945
2.70094310873847;43.8509536031671;0.155;4.38099848463976
2.70097507762974;43.8448444680128;0.1365;4.18838614800759
2.70100703968689;43.8387353559029;0.1635;4.75747058823529
2.7010389949121;43.8326262669033;0.138;4.33889784946236
2.70107094330757;43.8265172010802;0.1335;4.13311523625844
2.70110288487549;43.8204081584995;0.1335;4.13937767969735
2.70113481961804;43.8142991392272;0.1185;4.02542899120675
2.70116674753742;43.8081901433294;0.133;4.97453246753247
2.70119866863581;43.802081170872;0.133;5.10205672862701
2.70123058291539;43.7959722219212;0.123;4.9840275689223
2.70126249037835;43.7898632965428;0.125;5.0109395711501
2.70129439102687;43.7837543948028;0.124;5.02705974842767
2.70132628486314;43.7776455167672;0.137;5.06925791855204
2.70135817188934;43.771536662502;0.1385;4.44662275295326
2.70139005210765;43.7654278320732;0.1615;5.48364711421292
2.70142192552025;43.7593190255466;0.159;5.08152797202797
2.70145379212931;43.7532102429883;0.2565;5.53344444444444
2.70148565193702;43.7471014844641;0.1815;5.20224475524475
2.70151750494556;43.74099275004;0.202;6.18059568733154
2.70154935115709;43.734884039782;0.2445;5.3765558288849
2.7015811905738;43.7287753537558;0.217;5.24336502627807
2.70161302319786;43.7226666920275;0.1665;5.21606382978724
2.70164484903144;43.716558054663;0.1525;4.38624489795918
2.70167666807672;43.710449441728;0.1785;5.32264411607186
2.70170848033586;43.7043408532885;0.169;4.63071276595745
2.70174028581104;43.6982322894105;0.31;5.49108467023173
2.70177208450443;43.6921237501596;0.3555;5.65378306216103
2.7018038764182;43.6860152356019;0.2185;4.59338933812519
2.70183566155451;43.6799067458031;0.3045;5.9360331010453
2.70186743991553;43.6737982808291;0.349;5.91495911949686
2.70189921150343;43.6676898407457;0.334;6.01587612971823
2.70193097632037;43.6615814256188;0.285;5.74729305477132
2.70196273436851;43.6554730355142;0.3285;6.44173745819398
2.70199448565003;43.6493646704977;0.2365;6.54611538461539
2.70202623016708;43.643256330635;0.2345;6.59876190476191
2.70205796792183;43.6371480159921;0.3155;5.67188888888889
2.70208969891642;43.6310397266346;0.2585;5.69516538789429
2.70212142315304;43.6249314626284;0.17;5.48941509433962
2.70215314063382;43.6188232240393;0.1355;5.34506542617047
2.70218485136094;43.6127150109329;0.1305;4.37490476190476
2.70221655533654;43.6066068233751;0.1765;5.24696226415094
2.70224825256279;43.6004986614316;0.1695;5.28460364971626
2.70227994304183;43.5943905251682;0.272;5.41726767676768
2.70823083722225;44.0770301042718;0.1315;7.93282290362954
2.70826215093195;44.0709201604407;0.1625;5.06743785310734
2.70829345792101;44.0648102372053;0.1505;4.91388168789279
2.70832475819158;44.0587003346318;0.135;4.60370919723551
2.70835605174584;44.0525904527866;0.1225;4.44092207792208
2.70838733858593;44.046480591736;0.126;5.05253918722787
2.70841861871403;44.0403707515463;0.2325;4.68898538011696
2.70844989213228;44.0342609322838;0.146;5.14113378684807
2.70848115884286;44.0281511340147;0.2495;5.39407355710646
2.70851241884791;44.0220413568054;0.1445;5.27774418604651
2.7085436721496;44.0159316007222;0.2505;4.72514609800363
2.70857491875007;44.0098218658312;0.157;4.40510344827586
2.70860615865149;44.0037121521988;0.2215;4.96495454545454
2.70863739185602;43.9976024598912;0.2235;5.49945283018868
2.70866861836579;43.9914927889746;0.137;4.34911531621352
2.70869983818297;43.9853831395153;0.13;4.30663887823708
2.7087310513097;43.9792735115796;0.202;4.60643635486982
2.70876225774815;43.9731639052335;0.189;5.43850877192982
2.70879345750044;43.9670543205434;0.1295;4.97554331450094
2.70882465056875;43.9609447575755;0.1535;5.49183720930232
2.7088558369552;43.9548352163958;0.1415;4.26539981447124
2.70888701666195;43.9487256970707;0.143;4.30556236786469
2.70891818969115;43.9426161996664;0.139;4.23011111111111
2.70894935604494;43.9365067242489;0.209;4.62819774011299
2.70898051572546;43.9303972708844;0.145;4.23127534064473
2.70901166873486;43.9242878396392;0.217;4.61629824561403
2.70904281507528;43.9181784305793;0.137;5.08243259803921
2.70907395474886;43.9120690437709;0.126;4.95614739688979
2.70910508775773;43.9059596792801;0.1285;4.32250540906018
2.70913621410405;43.8998503371732;0.134;4.31106010928962
2.70916733378995;43.893741017516;0.156;5.60843672456576
2.70919844681756;43.8876317203749;0.201;4.60241786283891
2.70922955318903;43.8815224458159;0.1275;4.78424509803922
2.70926065290648;43.8754131939051;0.1295;4.93299102691924
2.70929174597205;43.8693039647086;0.15;5.15121574142007
2.70932283238789;43.8631947582924;0.1795;4.93623684210526
2.70935391215611;43.8570855747227;0.146;4.34426530612245
2.70938498527885;43.8509764140655;0.1565;4.56054524886878
2.70941605175825;43.8448672763869;0.1505;4.56204524886878
2.70944711159643;43.8387581617528;0.136;4.36396076992793
2.70947816479553;43.8326490702294;0.1525;4.40982685253118
2.70950921135766;43.8265400018828;0.1385;4.26878673835125
2.70954025128496;43.8204309567788;0.2055;4.63492415520733
2.70957128457956;43.8143219349836;0.177;5.24958396775638
2.70960231124358;43.8082129365632;0.1355;5.13505506883604
2.70963333127915;43.8021039615835;0.136;5.06038888888889
2.70966434468839;43.7959950101106;0.135;5.04815151515151
2.70969535147341;43.7898860822104;0.128;4.28041758241758
2.70972635163636;43.7837771779489;0.1295;5.13222641509434
2.70975734517934;43.7776682973922;0.1315;5.06177513227513
2.70978833210447;43.7715594406061;0.117;4.94586061307114
2.70981931241388;43.7654506076567;0.162;5.36177441077441
2.70985028610969;43.7593417986098;0.15;5.04081481481481
2.709881253194;43.7532330135314;0.2555;5.37405944055944
2.70991221366895;43.7471242524876;0.1665;5.11153921568628
2.70994316753664;43.7410155155441;0.234;5.62922053872054
2.70997411479919;43.7349068027669;0.1805;5.25643683347006
2.71000505545871;43.7287981142219;0.1695;4.34039941972921
2.71003598951731;43.722689449975;0.164;4.4183085106383
2.71006691697712;43.7165808100922;0.172;4.85869865392966
2.71009783784023;43.7104721946393;0.1755;4.65825510204082
2.71012875210876;43.7043636036821;0.186;4.79506940222898
2.71015965978483;43.6982550372867;0.315;6.4965
2.71019056087053;43.6921464955188;0.337;6.31247754137116
2.71022145536797;43.6860379784442;0.2445;4.5916457960644
2.71025234327927;43.6799294861289;0.3365;5.82547368421053
2.71028322460652;43.6738210186387;0.4;5.86459797220324
2.71031409935184;43.6677125760394;0.3205;5.80631280788177
2.71034496751732;43.6616041583969;0.328;5.85238277511962
2.71037582910508;43.6554957657769;0.2535;6.5063535188216
2.7104066841172;43.6493873982453;0.259;6.69488888888889
2.7104375325558;43.6432790558679;0.26;5.63988888888889
2.71046837442297;43.6371707387105;0.2455;6.22311655011655
2.71049920972082;43.6310624468389;0.32;5.66862669683258
2.71053003845144;43.6249541803188;0.2045;5.89917857142857
2.71056086061693;43.618845939216;0.1225;5.15774489795918
2.71059167621938;43.6127377235963;0.147;4.65300483091787
2.7106224852609;43.6066295335255;0.137;4.6331637463496
2.71065328774357;43.6005213690693;0.201;4.95760317460317
2.7106840836695;43.5944132302934;0.2355;5.43987812083095
2.71071487304077;43.5883051172636;0.1615;5.20797959183673
2.71074565585948;43.5821970300456;0.2675;5.47752177068215
2.71077643212772;43.5760889687052;0.2005;5.14404420424296
2.71080720184758;43.5699809333079;0.3505;6.61827777777778
2.71661499438927;44.0953823147639;0.1395;4.65653972194638
2.71664541809256;44.0892723070804;0.136;4.68220095837077
2.71667583526411;44.0831623197938;0.133;4.66288927005908
2.71670624590603;44.0770523529704;0.1365;4.53080303030303
2.71673665002041;44.0709424066767;0.139;4.60212927883018
2.71676704760936;44.0648324809788;0.1305;4.37735897435898
2.71679743867499;44.0587225759432;0.1535;4.89500133398011
2.71682782321938;44.0526126916361;0.114;4.23950980392157
2.71685820124463;44.046502828124;0.118;4.89925252525253
2.71688857275285;44.040392985473;0.1395;5.32152380952381
2.71691893774614;44.0342831637495;0.1755;5.43071428571428
2.71694929622658;44.0281733630198;0.226;6.19724820659971
2.71697964819628;44.0220635833501;0.2675;5.5416936026936
2.71700999365732;44.0159538248067;0.1855;5.15959001782531
2.7170403326118;44.0098440874559;0.29;6.28148911136782
2.71707066506182;44.0037343713639;0.2055;5.46477777777778
2.71710099100946;43.9976246765971;0.23;4.75917543859649
2.71713131045682;43.9915150032215;0.254;5.36826906318083
2.71716162340598;43.9854053513036;0.138;4.37117487684729
2.71719192985904;43.9792957209094;0.145;4.54474966261808
2.71722222981807;43.9731861121052;0.1325;4.22438888888889
2.71725252328518;43.9670765249573;0.153;4.20598962635902
2.71728281026244;43.9609669595318;0.1585;4.38638820407464
2.71731309075195;43.9548574158949;0.146;5.01301082598236
2.71734336475577;43.9487478941129;0.1425;4.23515151515151
2.71737363227601;43.9426383942518;0.136;4.1795956284153
2.71740389331474;43.9365289163779;0.131;5.17929374110953
2.71743414787404;43.9304194605573;0.175;4.43450941619586
2.71746439595599;43.9243100268563;0.2175;4.71371717171717
2.71749463756267;43.9182006153408;0.184;5.4249482847753
2.71752487269617;43.9120912260772;0.121;4.23460691823899
2.71755510135856;43.9059818591315;0.1415;4.63425490196078
2.71758532355192;43.8998725145698;0.1465;5.50253792981212
2.71761553927832;43.8937631924583;0.1445;4.96329502572899
2.71764574853984;43.8876538928631;0.131;5.24109259259259
2.71767595133855;43.8815446158502;0.1285;4.77594124987521
2.71770614767653;43.8754353614859;0.1265;5.0029979757085
2.71773633755586;43.8693261298361;0.1405;5.1711251874063
2.71776652097859;43.8632169209669;0.159;4.71861562998405
2.71779669794681;43.8571077349445;0.1675;4.77815700483092
2.71782686846258;43.8509985718349;0.142;4.27640849673203
2.71785703252798;43.8448894317041;0.1385;4.12111523625844
2.71788719014506;43.8387803146183;0.1535;4.32399465240642
2.71791734131591;43.8326712206433;0.1595;4.69477448000273
2.71794748604258;43.8265621498454;0.1505;4.56136160032577
2.71797762432714;43.8204531022905;0.142;4.22956896551724
2.71800775617166;43.8143440780446;0.1485;5.06509803921569
2.7180378815782;43.8082350771737;0.1555;5.25616666666667
2.71806800054882;43.8021260997439;0.1735;4.47945715778474
2.71809811308559;43.7960171458211;0.1235;4.86292496392496
2.71812821919056;43.7899082154714;0.139;4.28929365079365
2.7181583188658;43.7837993087607;0.1215;4.23849248120301
2.71818841211337;43.7776904257549;0.199;4.69380631375793
2.71821849893532;43.7715815665201;0.132;4.86239057239057
2.71824857933372;43.7654727311223;0.167;5.2875501489573
2.71827865331062;43.7593639196272;0.219;4.46644669265161
2.71830872086807;43.753255132101;0.233;5.51474671240709
2.71833878200813;43.7471463686096;0.2305;5.610502997003
2.71836883673286;43.7410376292188;0.154;4.32322017444619
2.71839888504431;43.7349289139946;0.1545;4.30672727272727
2.71842892694453;43.7288202230029;0.159;4.31484415584416
2.71845896243557;43.7227115563096;0.1565;4.2943986013986
2.71848899151949;43.7166029139806;0.1495;4.22892026578073
2.71851901419833;43.7104942960818;0.157;4.39674514338575
2.71854903047414;43.7043857026791;0.194;5.39845044086349
2.71857904034897;43.6982771338383;0.3345;6.62955580981439
2.71860904382488;43.6921685896254;0.345;6.53245454545455
2.71863904090389;43.6860600701061;0.34;5.89336392811297
